sample	fastq1	fastq2	patient	malignant	celltype	sample_num	sample_batch
Cy81_Bulk_CD45_G12_S180	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_Bulk_CD45_G12_S180_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_Bulk_CD45_G12_S180_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	180	1
Cy81_FNA_CD45_A02_S194	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A02_S194_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A02_S194_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	194	2
Cy81_FNA_CD45_A03_S195	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A03_S195_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A03_S195_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	195	2
Cy81_FNA_CD45_A04_S196	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A04_S196_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A04_S196_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	196	2
Cy81_FNA_CD45_A05_S197	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A05_S197_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A05_S197_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	197	2
Cy81_FNA_CD45_A06_S198	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A06_S198_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A06_S198_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	198	2
Cy81_FNA_CD45_A07_S199	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A07_S199_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A07_S199_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	199	2
Cy81_FNA_CD45_A08_S200	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A08_S200_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A08_S200_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	200	2
Cy81_FNA_CD45_A09_S201	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A09_S201_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A09_S201_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	201	2
Cy81_FNA_CD45_A10_S202	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A10_S202_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A10_S202_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	202	2
Cy81_FNA_CD45_A11_S203	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A11_S203_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_A11_S203_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	203	2
Cy81_FNA_CD45_B01_S205	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B01_S205_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B01_S205_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	205	2
Cy81_FNA_CD45_B01_S301	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B01_S301_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B01_S301_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	301	3
Cy81_FNA_CD45_B02_S206	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B02_S206_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B02_S206_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	206	2
Cy81_FNA_CD45_B02_S302	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B02_S302_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B02_S302_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	302	3
Cy81_FNA_CD45_B04_S208	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B04_S208_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B04_S208_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	208	2
Cy81_FNA_CD45_B04_S304	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B04_S304_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B04_S304_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	304	3
Cy81_FNA_CD45_B05_S209	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B05_S209_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B05_S209_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	209	2
Cy81_FNA_CD45_B06_S210	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B06_S210_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B06_S210_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	210	2
Cy81_FNA_CD45_B07_S211	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B07_S211_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B07_S211_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	211	2
Cy81_FNA_CD45_B08_S212	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B08_S212_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B08_S212_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	212	2
Cy81_FNA_CD45_B10_S310	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B10_S310_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B10_S310_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	310	3
Cy81_FNA_CD45_B11_S311	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B11_S311_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B11_S311_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	311	3
Cy81_FNA_CD45_B12_S216	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B12_S216_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B12_S216_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	216	2
Cy81_FNA_CD45_B12_S312	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B12_S312_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_B12_S312_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	312	3
Cy81_FNA_CD45_C01_S217	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C01_S217_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C01_S217_comb_R2_001.fastq.gz	Melanoma_81	unknown	unknown	217	2
Cy81_FNA_CD45_C02_S218	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C02_S218_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C02_S218_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	218	2
Cy81_FNA_CD45_C02_S314	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C02_S314_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C02_S314_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	314	3
Cy81_FNA_CD45_C03_S219	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C03_S219_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C03_S219_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	219	2
Cy81_FNA_CD45_C04_S220	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C04_S220_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C04_S220_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	220	2
Cy81_FNA_CD45_C05_S317	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C05_S317_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C05_S317_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	317	3
Cy81_FNA_CD45_C06_S222	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C06_S222_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C06_S222_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	222	2
Cy81_FNA_CD45_C07_S319	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C07_S319_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C07_S319_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	319	3
Cy81_FNA_CD45_C08_S320	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C08_S320_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C08_S320_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	320	3
Cy81_FNA_CD45_C09_S321	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C09_S321_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C09_S321_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	321	3
Cy81_FNA_CD45_C10_S322	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C10_S322_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C10_S322_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	322	3
Cy81_FNA_CD45_C11_S227	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C11_S227_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C11_S227_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	227	2
Cy81_FNA_CD45_C12_S228	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C12_S228_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_C12_S228_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	unknown	228	2
Cy81_FNA_CD45_D01_S229	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D01_S229_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D01_S229_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	unknown	229	2
Cy81_FNA_CD45_D02_S230	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D02_S230_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D02_S230_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	230	2
Cy81_FNA_CD45_D04_S232	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D04_S232_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D04_S232_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	232	2
Cy81_FNA_CD45_D05_S233	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D05_S233_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D05_S233_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	unknown	233	2
Cy81_FNA_CD45_D06_S234	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D06_S234_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D06_S234_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	234	2
Cy81_FNA_CD45_D07_S235	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D07_S235_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D07_S235_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	235	2
Cy81_FNA_CD45_D09_S333	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D09_S333_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D09_S333_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	333	3
Cy81_FNA_CD45_D11_S239	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D11_S239_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D11_S239_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	239	2
Cy81_FNA_CD45_D11_S335	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D11_S335_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D11_S335_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	335	3
Cy81_FNA_CD45_D12_S336	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D12_S336_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_D12_S336_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	336	3
Cy81_FNA_CD45_E01_S337	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_E01_S337_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_E01_S337_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	337	3
Cy81_FNA_CD45_E04_S340	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_E04_S340_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_E04_S340_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	340	3
Cy81_FNA_CD45_E05_S245	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_E05_S245_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_E05_S245_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	245	2
Cy81_FNA_CD45_E05_S341	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_E05_S341_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_E05_S341_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	341	3
Cy81_FNA_CD45_F01_S253	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F01_S253_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F01_S253_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	253	2
Cy81_FNA_CD45_F02_S350	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F02_S350_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F02_S350_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	350	3
Cy81_FNA_CD45_F03_S255	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F03_S255_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F03_S255_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	255	2
Cy81_FNA_CD45_F03_S351	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F03_S351_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F03_S351_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	351	3
Cy81_FNA_CD45_F04_S256	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F04_S256_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F04_S256_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	256	2
Cy81_FNA_CD45_F05_S257	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F05_S257_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F05_S257_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	257	2
Cy81_FNA_CD45_F05_S353	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F05_S353_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F05_S353_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	353	3
Cy81_FNA_CD45_F07_S259	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F07_S259_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F07_S259_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	259	2
Cy81_FNA_CD45_F07_S355	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F07_S355_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F07_S355_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	355	3
Cy81_FNA_CD45_F10_S262	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F10_S262_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F10_S262_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	262	2
Cy81_FNA_CD45_F10_S358	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F10_S358_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F10_S358_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	358	3
Cy81_FNA_CD45_F12_S264	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F12_S264_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_F12_S264_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Bcell	264	2
Cy81_FNA_CD45_G01_S265	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G01_S265_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G01_S265_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	265	2
Cy81_FNA_CD45_G02_S266	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G02_S266_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G02_S266_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	266	2
Cy81_FNA_CD45_G05_S269	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G05_S269_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G05_S269_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	269	2
Cy81_FNA_CD45_G06_S270	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G06_S270_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G06_S270_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	270	2
Cy81_FNA_CD45_G10_S370	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G10_S370_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G10_S370_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	370	3
Cy81_FNA_CD45_G11_S275	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G11_S275_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G11_S275_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Bcell	275	2
Cy81_FNA_CD45_G12_S276	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G12_S276_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_G12_S276_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	276	2
Cy81_FNA_CD45_H01_S373	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_H01_S373_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_H01_S373_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	373	3
Cy81_FNA_CD45_H02_S278	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_H02_S278_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_H02_S278_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	278	2
Cy81_FNA_CD45_H04_S376	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_H04_S376_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_H04_S376_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	376	3
Cy81_FNA_CD45_H05_S281	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_H05_S281_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_H05_S281_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Bcell	281	2
Cy81_FNA_CD45_H05_S377	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_H05_S377_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_H05_S377_comb_R2_001.fastq.gz	Melanoma_81	malignant	malignant	377	3
Cy81_FNA_CD45_H07_S283	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_H07_S283_comb_R1_001.fastq.gz	gs://fc-4d51a505-d5cb-46e6-b515-f79cb2cbb2b0/cy81_FNA_CD45_H07_S283_comb_R2_001.fastq.gz	Melanoma_81	nonmalignant	Tcell	283	2
