Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession,Instrument,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,SRA Study,source_name,disease,disease_state,Cell_Line,cell_morphology,tissue
SRR7461968,RNA-Seq,300,539558100,PRJNA382695,SAMN09534062,266025084,GEO,public,sra,"gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4332011,GSM3241824,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,539,253,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3493988,GSM3241824,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461970,RNA-Seq,300,903459900,PRJNA382695,SAMN09534066,446942668,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332013,GSM3241826,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,903,426,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3493989,GSM3241826,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461971,RNA-Seq,300,305183100,PRJNA382695,SAMN09534065,152318551,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332014,GSM3241827,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,305,145,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3493992,GSM3241827,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461973,RNA-Seq,300,164839500,PRJNA382695,SAMN09533967,81398125,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332016,GSM3241829,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,164,77,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3493991,GSM3241829,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461976,RNA-Seq,300,861184800,PRJNA382695,SAMN09533964,428296777,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332019,GSM3241832,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,861,408,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3493998,GSM3241832,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461977,RNA-Seq,300,590563500,PRJNA382695,SAMN09533963,293708164,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332020,GSM3241833,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,590,280,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3493996,GSM3241833,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461981,RNA-Seq,300,899919000,PRJNA382695,SAMN09533959,446216350,GEO,public,sra,"gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4332024,GSM3241837,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,899,425,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494000,GSM3241837,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461983,RNA-Seq,300,119847900,PRJNA382695,SAMN09533957,59988447,GEO,public,sra,"gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4332026,GSM3241839,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,119,57,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494003,GSM3241839,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461984,RNA-Seq,300,339307800,PRJNA382695,SAMN09533956,169354211,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332027,GSM3241840,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,339,161,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494002,GSM3241840,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461987,RNA-Seq,300,108147300,PRJNA382695,SAMN09533953,54000339,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4332030,GSM3241843,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,108,51,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494006,GSM3241843,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461988,RNA-Seq,300,179944200,PRJNA382695,SAMN09533952,89713039,GEO,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332031,GSM3241844,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,179,85,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494004,GSM3241844,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461989,RNA-Seq,300,284775600,PRJNA382695,SAMN09533951,141397650,GEO,public,sra,"gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4332032,GSM3241845,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,284,134,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494008,GSM3241845,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461990,RNA-Seq,300,646131000,PRJNA382695,SAMN09533950,321102129,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332033,GSM3241846,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,646,306,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494009,GSM3241846,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461991,RNA-Seq,300,109862700,PRJNA382695,SAMN09533949,54270746,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332034,GSM3241847,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,109,51,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494010,GSM3241847,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461992,RNA-Seq,300,138154200,PRJNA382695,SAMN09533948,67678303,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332035,GSM3241848,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,138,64,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494011,GSM3241848,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461993,RNA-Seq,300,160671300,PRJNA382695,SAMN09533947,80312213,GEO,public,sra,"ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX4332036,GSM3241849,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,160,76,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494013,GSM3241849,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461995,RNA-Seq,300,301686900,PRJNA382695,SAMN09534005,152479606,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332038,GSM3241851,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,301,145,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494015,GSM3241851,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7461998,RNA-Seq,300,1585532100,PRJNA382695,SAMN09534002,795327971,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332041,GSM3241854,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,1585,758,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494017,GSM3241854,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462000,RNA-Seq,300,800372700,PRJNA382695,SAMN09534000,393788812,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332043,GSM3241856,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,800,375,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494019,GSM3241856,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462002,RNA-Seq,300,1243524900,PRJNA382695,SAMN09533998,615990957,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332045,GSM3241858,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,1243,587,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494021,GSM3241858,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462006,RNA-Seq,300,1321194300,PRJNA382695,SAMN09533994,648824874,GEO,public,sra,"s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX4332049,GSM3241862,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,1321,618,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494025,GSM3241862,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462009,RNA-Seq,300,710205900,PRJNA382695,SAMN09533991,353295257,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4332052,GSM3241865,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,710,336,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494028,GSM3241865,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462011,RNA-Seq,300,321225300,PRJNA382695,SAMN09533989,154902147,GEO,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4332054,GSM3241867,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,321,147,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494030,GSM3241867,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462012,RNA-Seq,300,363037800,PRJNA382695,SAMN09533988,181501159,GEO,public,sra,"s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX4332055,GSM3241868,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,363,173,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494029,GSM3241868,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462014,RNA-Seq,300,396265500,PRJNA382695,SAMN09533986,195823248,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332057,GSM3241870,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,396,186,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494033,GSM3241870,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462016,RNA-Seq,300,505374300,PRJNA382695,SAMN09533984,253181168,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332059,GSM3241872,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,505,241,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494038,GSM3241872,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462018,RNA-Seq,300,299215200,PRJNA382695,SAMN09533982,149353414,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332061,GSM3241874,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,299,142,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494035,GSM3241874,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462021,RNA-Seq,300,232781100,PRJNA382695,SAMN09533979,115982885,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4332064,GSM3241877,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,232,110,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494040,GSM3241877,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462022,RNA-Seq,300,194928000,PRJNA382695,SAMN09533978,96449849,GEO,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4332065,GSM3241878,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,194,91,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494039,GSM3241878,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462024,RNA-Seq,300,464415300,PRJNA382695,SAMN09534031,227945418,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4332067,GSM3241880,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,464,217,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494049,GSM3241880,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462025,RNA-Seq,300,562373400,PRJNA382695,SAMN09534030,277212980,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332068,GSM3241881,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,562,264,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494045,GSM3241881,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462027,RNA-Seq,300,340751700,PRJNA382695,SAMN09534028,166717131,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332070,GSM3241883,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,340,158,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494042,GSM3241883,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462029,RNA-Seq,300,251547600,PRJNA382695,SAMN09534026,122143821,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX4332072,GSM3241885,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,251,116,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494043,GSM3241885,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462033,RNA-Seq,300,386331600,PRJNA382695,SAMN09534022,188459394,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4332076,GSM3241889,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,386,179,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494052,GSM3241889,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462036,RNA-Seq,300,268689900,PRJNA382695,SAMN09534019,131568423,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332079,GSM3241892,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,268,125,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494055,GSM3241892,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462039,RNA-Seq,300,208877100,PRJNA382695,SAMN09534016,102220927,GEO,public,sra,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX4332082,GSM3241895,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,208,97,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494059,GSM3241895,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462040,RNA-Seq,300,419695500,PRJNA382695,SAMN09534015,204738683,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332083,GSM3241896,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,419,195,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494058,GSM3241896,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462042,RNA-Seq,300,218864100,PRJNA382695,SAMN09534013,107444589,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4332085,GSM3241898,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,218,102,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494062,GSM3241898,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462045,RNA-Seq,300,360227700,PRJNA382695,SAMN09534010,180869168,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4332088,GSM3241901,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,360,172,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494066,GSM3241901,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462048,RNA-Seq,300,149694900,PRJNA382695,SAMN09534007,74220099,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4332091,GSM3241904,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,149,70,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494067,GSM3241904,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462051,RNA-Seq,300,232989300,PRJNA382695,SAMN09534059,116089919,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332094,GSM3241907,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,232,110,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494070,GSM3241907,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462053,RNA-Seq,300,147070800,PRJNA382695,SAMN09534057,73051145,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332096,GSM3241909,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,147,69,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494071,GSM3241909,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462054,RNA-Seq,300,155180400,PRJNA382695,SAMN09534056,76934241,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332097,GSM3241910,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,155,73,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494075,GSM3241910,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462055,RNA-Seq,300,129128700,PRJNA382695,SAMN09534055,64729223,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332098,GSM3241911,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,129,61,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494073,GSM3241911,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462057,RNA-Seq,300,283313400,PRJNA382695,SAMN09534053,141865640,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4332100,GSM3241913,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,283,135,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494077,GSM3241913,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462064,RNA-Seq,300,217372800,PRJNA382695,SAMN09533772,108461765,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332107,GSM3241920,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,217,103,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494083,GSM3241920,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462065,RNA-Seq,300,245714100,PRJNA382695,SAMN09533771,121126580,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332108,GSM3241921,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,245,115,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494085,GSM3241921,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462067,RNA-Seq,300,467682000,PRJNA382695,SAMN09533830,233056796,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX4332110,GSM3241923,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,467,222,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494084,GSM3241923,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462069,RNA-Seq,300,191259300,PRJNA382695,SAMN09533828,95095389,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4332112,GSM3241925,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,191,90,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494088,GSM3241925,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462071,RNA-Seq,300,523228500,PRJNA382695,SAMN09533826,260673721,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332114,GSM3241927,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,523,248,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494090,GSM3241927,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462075,RNA-Seq,300,146919000,PRJNA382695,SAMN09533822,73286914,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332118,GSM3241931,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,146,69,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494094,GSM3241931,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462077,RNA-Seq,300,242112600,PRJNA382695,SAMN09533820,120178001,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4332120,GSM3241933,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,242,114,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494097,GSM3241933,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462080,RNA-Seq,300,44388600,PRJNA382695,SAMN09533817,21343878,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4332123,GSM3241936,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,44,20,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494251,GSM3241936,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462081,RNA-Seq,300,843327900,PRJNA382695,SAMN09533816,410794825,GEO,public,sra,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX4332124,GSM3241937,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,843,391,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494099,GSM3241937,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462082,RNA-Seq,300,235910100,PRJNA382695,SAMN09533815,115921658,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4332125,GSM3241938,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,235,110,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494100,GSM3241938,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462083,RNA-Seq,300,226863000,PRJNA382695,SAMN09533814,110957963,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332126,GSM3241939,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,226,105,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494101,GSM3241939,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462087,RNA-Seq,300,271818600,PRJNA382695,SAMN09533810,132675165,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332130,GSM3241943,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,271,126,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494105,GSM3241943,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462088,RNA-Seq,300,267811800,PRJNA382695,SAMN09533809,131852718,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332131,GSM3241944,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,267,125,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494106,GSM3241944,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462090,RNA-Seq,300,159463800,PRJNA382695,SAMN09533807,78712215,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332133,GSM3241946,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,159,75,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494111,GSM3241946,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462092,RNA-Seq,300,380565300,PRJNA382695,SAMN09533805,186840668,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4332135,GSM3241948,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,380,178,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494109,GSM3241948,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462094,RNA-Seq,300,369678000,PRJNA382695,SAMN09533803,182369859,GEO,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4332137,GSM3241950,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,369,173,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494113,GSM3241950,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462095,RNA-Seq,300,245976000,PRJNA382695,SAMN09533856,119673583,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4332138,GSM3241951,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,245,114,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494112,GSM3241951,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462100,RNA-Seq,300,197337900,PRJNA382695,SAMN09533851,97106731,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332143,GSM3241956,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,197,92,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494117,GSM3241956,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462102,RNA-Seq,300,245560200,PRJNA382695,SAMN09533849,119271391,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332145,GSM3241958,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,245,113,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494120,GSM3241958,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462103,RNA-Seq,300,335093400,PRJNA382695,SAMN09533848,161678394,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX4332146,GSM3241959,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,335,154,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494121,GSM3241959,SRP103839,CRC,Carcinoma,,CCL23,,
SRR7462104,RNA-Seq,300,505986000,PRJNA382695,SAMN09533847,245932638,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX4332147,GSM3241960,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,505,234,Homo sapiens,ILLUMINA,2018-11-30T00:00:00Z,SRS3494123,GSM3241960,SRP103839,CRC,Carcinoma,,CCL23,,
